elapsed,label,,
2523,"SELECT c.c_name, c.c_phone, o.o_orderdate, o.o_totalprice FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderpriority = '1-URGENT' ORDER BY o.o_orderdate DESC;",,2.523
997,"SELECT c.c_name, c.c_acctbal, o.o_orderkey, o.o_totalprice, o.o_orderdate FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderstatus = 'F' AND o.o_totalprice > 100000 ORDER BY o.o_totalprice DESC;",,
397,"SELECT c.c_name, c.c_acctbal, o.o_orderkey, o.o_orderstatus, o.o_orderdate FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey WHERE c.c_acctbal < 0 AND o.o_orderstatus = 'O' ORDER BY c.c_acctbal ASC;",,
338,"SELECT c.c_name, c.c_mktsegment, o.o_orderkey, o.o_orderdate, o.o_totalprice FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderpriority = '5-LOW' AND o.o_orderdate > '1997-01-01' ORDER BY o.o_orderdate DESC;",,
435,"SELECT c.c_name, c.c_mktsegment, o.o_orderkey, o.o_totalprice, o.o_orderpriority FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey WHERE c.c_mktsegment = 'AUTOMOBILE'AND o.o_totalprice > 200000 ORDER BY o.o_totalprice DESC;",,
309,"SELECT c.c_name, c.c_phone, o.o_orderkey, o.o_orderdate, o.o_totalprice FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderstatus = 'P' AND o.o_shippriority = 0 ORDER BY o.o_orderdate ASC;",,
209,"SELECT c.c_name, c.c_mktsegment, o.o_orderkey, o.o_orderpriority, o.o_totalprice, o.o_orderdate FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey WHERE c.c_mktsegment = 'BUILDING' AND o.o_orderpriority = '2-HIGH'AND o.o_orderstatus = 'F' ORDER BY o.o_orderdate DESC;",,
577,"SELECT c.c_name, c.c_acctbal, o.o_orderkey, o.o_orderdate, o.o_totalprice FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey WHERE o.o_orderdate BETWEEN '1995-01-01' AND '1995-12-31' ORDER BY o.o_orderdate ASC, o.o_totalprice DESC;",,
258,"SELECT c.c_name, c.c_acctbal, c.c_mktsegment, o.o_orderkey, o.o_totalprice, o.o_orderpriority FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey WHERE c.c_acctbal > 8000 AND o.o_orderpriority = '3-MEDIUM' ORDER BY c.c_acctbal DESC;",,
255,"SELECT c.c_name, c.c_mktsegment, o.o_orderkey, o.o_totalprice, o.o_orderdate, o.o_orderstatus FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey WHERE c.c_mktsegment = 'HOUSEHOLD' AND o.o_orderstatus = 'F' AND o.o_totalprice < 20000 ORDER BY o.o_totalprice ASC;",,
8331,"SELECT EXTRACT (YEAR FROM o.o_orderdate) AS an_comanda, SUM(l.l_extendedprice) AS total_facturat FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY EXTRACT (YEAR FROM o.o_orderdate) ORDER BY an_comanda ASC;",,
3754,"SELECT l.l_shipmode, SUM(l.l_quantity) AS total_cantitate FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY l.l_shipmode ORDER BY total_cantitate DESC;",,
3484,"SELECT o.o_orderpriority, SUM(l.l_discount) AS total_discount FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY o.o_orderpriority ORDER BY total_discount DESC;",,
4608,"SELECT l.l_linestatus, SUM(l.l_extendedprice * (1 - l.l_discount)) AS valoare_neta FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY l.l_linestatus ORDER BY valoare_neta DESC;",,
3573,"SELECT o.o_orderstatus, SUM(l.l_tax) AS total_taxe FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY o.o_orderstatus ORDER BY total_taxe DESC;",,
3775,"SELECT l.l_shipinstruct, SUM(l.l_quantity) AS total_cantitate FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY l.l_shipinstruct ORDER BY total_cantitate DESC;",,
5448,"SELECT EXTRACT(YEAR FROM l.l_shipdate) AS an_expediere, EXTRACT (MONTH  FROM l.l_shipdate) AS luna_expediere, SUM(l.l_extendedprice) AS total_facturat FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY EXTRACT (YEAR FROM l.l_shipdate), EXTRACT (MONTH FROM l.l_shipdate) ORDER BY an_expediere ASC, luna_expediere ASC;",,
2384,"SELECT o.o_orderpriority, SUM(o.o_totalprice) AS total_valoare_finalizata FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE o.o_orderstatus = 'F' GROUP BY o.o_orderpriority ORDER BY total_valoare_finalizata DESC;",,
5052,"SELECT EXTRACT (YEAR FROM o.o_orderdate) AS an_comanda, l.l_shipmode, SUM(l.l_extendedprice) AS total_facturat FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY EXTRACT (YEAR FROM o.o_orderdate), l.l_shipmode ORDER BY an_comanda ASC, total_facturat DESC;",,
4163,"SELECT l.l_shipmode, l.l_linestatus, SUM(l.l_discount) AS total_discount FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY l.l_shipmode, l.l_linestatus ORDER BY l.l_shipmode ASC, total_discount DESC;",,
12232,"SELECT EXTRACT (YEAR FROM o.o_orderdate) AS an_comanda, COUNT(DISTINCT o.o_orderkey) AS nr_comenzi FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY EXTRACT (YEAR FROM o.o_orderdate) ORDER BY an_comanda ASC;",,
3186,"SELECT l.l_shipmode, COUNT(*) AS nr_linii FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY l.l_shipmode ORDER BY nr_linii DESC;",,
8457,"SELECT o.o_orderstatus, COUNT(DISTINCT o.o_orderkey) AS nr_comenzi FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY o.o_orderstatus ORDER BY nr_comenzi DESC;",,
2735,"SELECT o.o_orderpriority,COUNT(*) AS nr_linii FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY o.o_orderpriority ORDER BY nr_linii DESC;",,
2998,"SELECT l.l_linestatus,COUNT(*) AS nr_linii FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY l.l_linestatus;",,
10470,"SELECT l.l_shipinstruct, COUNT(DISTINCT o.o_orderkey) AS nr_comenzi FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY l.l_shipinstruct ORDER BY nr_comenzi DESC;",,
3658,"SELECT EXTRACT (MONTH FROM l.l_shipdate) AS luna_expediere, COUNT(*) AS nr_linii FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY EXTRACT (MONTH FROM l.l_shipdate) ORDER BY luna_expediere ASC;",,
16635,"SELECT EXTRACT (YEAR FROM o.o_orderdate) AS an_comanda, o.o_orderpriority, COUNT(DISTINCT o.o_orderkey) AS nr_comenzi FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY EXTRACT (YEAR  FROM o.o_orderdate), o.o_orderpriority ORDER BY an_comanda ASC, nr_comenzi DESC;",,
3702,"SELECT l.l_shipmode, l.l_linestatus, COUNT(*) AS nr_linii FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY l.l_shipmode, l.l_linestatus ORDER BY l.l_shipmode ASC, nr_linii DESC;",,
4103,"SELECT o.o_orderstatus, EXTRACT (YEAR FROM l.l_shipdate) AS an_expediere, COUNT(*) AS nr_linii FROM orders o INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey GROUP BY o.o_orderstatus, EXTRACT (YEAR FROM l.l_shipdate) ORDER BY o.o_orderstatus ASC, an_expediere ASC;",,
3587,"SELECT s.s_name, s.s_nation_name, SUM(l.l_extendedprice) AS total_facturat FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name, s.s_nation_name HAVING SUM(l.l_extendedprice) > 500000 ORDER BY total_facturat DESC;",,
2806,"SELECT s.s_name, SUM(l.l_quantity) AS total_cantitate FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name HAVING SUM(l.l_quantity) < 15000 ORDER BY total_cantitate ASC;",,
2614,"SELECT s.s_name, MIN(l.l_extendedprice) AS pret_minim_linie FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name HAVING MIN(l.l_extendedprice) < 2000 ORDER BY pret_minim_linie ASC;",,
2637,"SELECT s.s_name, MAX(l.l_extendedprice) AS pret_maxim_linie FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name HAVING MAX(l.l_extendedprice) > 100000 ORDER BY pret_maxim_linie DESC;",,
2770,"SELECT s.s_name,SUM(l.l_discount) AS total_discount FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name HAVING SUM(l.l_discount) > 10 ORDER BY total_discount DESC;",,
2522,"SELECT s.s_name,MAX(l.l_tax) AS taxa_maxima FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name HAVING MAX(l.l_tax) >= 0.08 ORDER BY taxa_maxima DESC;",,
2450,"SELECT s.s_name, MIN(l.l_quantity) AS cantitate_minima FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name HAVING MIN(l.l_quantity) < 2 ORDER BY cantitate_minima ASC;",,
3733,"SELECT s.s_name,SUM(l.l_extendedprice * (1 - l.l_discount)) AS valoare_neta_totala FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name HAVING SUM(l.l_extendedprice * (1 - l.l_discount)) > 600000 ORDER BY valoare_neta_totala DESC;",,
2443,"SELECT s.s_name, MAX(l.l_quantity) AS cantitate_maxima FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name HAVING MAX(l.l_quantity) > 45 ORDER BY cantitate_maxima DESC;",,
2794,"SELECT s.s_name, SUM(l.l_tax) AS total_taxe FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name HAVING SUM(l.l_tax) < 50 ORDER BY total_taxe ASC;",,
2698,"SELECT s.s_name, MAX(l.l_extendedprice) AS pret_maxim_linie FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name HAVING MAX(l.l_extendedprice) < 90000 ORDER BY pret_maxim_linie DESC;",,
3570,"SELECT s.s_name, MIN(l.l_discount) AS discount_minim, SUM(l.l_extendedprice) AS total_facturat FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name HAVING MIN(l.l_discount) = 0 ORDER BY total_facturat DESC;",,
2905,"SELECT s.s_name, SUM(l.l_quantity) AS total_cantitate FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name HAVING SUM(l.l_quantity) BETWEEN 10000 AND 20000 ORDER BY total_cantitate ASC;",,
3128,"SELECT s.s_name, MIN(l.l_extendedprice) AS pret_minim, MAX(l.l_extendedprice) AS pret_maxim,MAX(l.l_extendedprice) - MIN(l.l_extendedprice) AS spread_pret FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name HAVING MAX(l.l_extendedprice) - MIN(l.l_extendedprice) > 90000 ORDER BY spread_pret DESC;",,
1292,"SELECT s.s_name, SUM(l.l_extendedprice) AS total_returnat FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey WHERE l.l_returnflag = 'R' GROUP BY s.s_suppkey,s.s_name HAVING SUM(l.l_extendedprice) > 200000 ORDER BY total_returnat DESC;",,
1039,"SELECT s.s_name, MAX(l.l_quantity) AS cantitate_maxima_air FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey WHERE l.l_shipmode = 'AIR' GROUP BY s.s_suppkey, s.s_name HAVING MAX(l.l_quantity) > 40 ORDER BY cantitate_maxima_air DESC;",,
3515,"SELECT s.s_name, MIN(l.l_extendedprice * (1 - l.l_discount)) AS valoare_neta_minima FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name HAVING MIN(l.l_extendedprice * (1 - l.l_discount)) < 1000 ORDER BY valoare_neta_minima ASC;",,
1815,"SELECT s.s_name, SUM(l.l_tax) AS total_taxe_finalizate FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey WHERE l.l_linestatus = 'F' GROUP BY s.s_suppkey, s.s_name HAVING SUM(l.l_tax) > 10 ORDER BY total_taxe_finalizate DESC;",,
3250,"SELECT s.s_name, MAX(l.l_discount) AS discount_maxim,SUM(l.l_extendedprice) AS total_facturat FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey GROUP BY s.s_suppkey, s.s_name HAVING MAX(l.l_discount) = 0.10 ORDER BY total_facturat DESC;",,
1102,"SELECT s.s_name, SUM(l.l_extendedprice) AS total_facturat_truck FROM supplier s INNER JOIN lineitem l ON s.s_suppkey = l.l_suppkey WHERE l.l_shipmode = 'TRUCK' GROUP BY s.s_suppkey, s.s_name HAVING SUM(l.l_extendedprice) > 300000 ORDER BY total_facturat_truck DESC;",,
1119,"SELECT c.c_name, c.c_mktsegment, o.o_orderdate, o.o_orderpriority, l.l_shipmode, l.l_extendedprice FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE c.c_mktsegment = 'AUTOMOBILE' AND o.o_orderpriority = '1-URGENT' AND l.l_shipmode = 'AIR' ORDER BY o.o_orderdate DESC, l.l_extendedprice DESC;",,
1625,"SELECT c.c_name, c.c_acctbal, o.o_orderdate, o.o_totalprice, l.l_returnflag, l.l_extendedprice FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE c.c_mktsegment = 'BUILDING' AND o.o_orderstatus = 'F' AND l.l_returnflag = 'R' ORDER BY o.o_totalprice DESC, o.o_orderdate ASC;",,
1031,"SELECT c.c_name, c.c_phone, o.o_orderdate, o.o_orderpriority, l.l_shipmode, l.l_quantity FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE c.c_mktsegment = 'HOUSEHOLD' AND o.o_orderdate > '1997-01-01' AND l.l_shipmode = 'TRUCK' ORDER BY o.o_orderdate DESC, l.l_quantity DESC;",,
1053,"SELECT c.c_name, c.c_acctbal, o.o_orderkey, o.o_orderpriority, l.l_discount, l.l_extendedprice FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE c.c_acctbal > 7000 AND o.o_orderpriority = '2-HIGH' AND l.l_discount = 0.10 ORDER BY c.c_acctbal DESC, l.l_extendedprice DESC;",,
1432,"SELECT c.c_name, c.c_mktsegment, o.o_orderdate, l.l_shipdate, l.l_linestatus, l.l_extendedprice FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE c.c_mktsegment = 'MACHINERY' AND l.l_linestatus = 'O' AND l.l_shipdate BETWEEN '1996-01-01' AND '1996-12-31' ORDER BY l.l_shipdate ASC, l.l_extendedprice DESC;",,
1887,"SELECT c.c_name, c.c_mktsegment, o.o_orderpriority, o.o_orderdate, l.l_shipmode, l.l_extendedprice FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE o.o_orderpriority IN ('1-URGENT', '2-HIGH') AND l.l_shipmode = 'RAIL' ORDER BY o.o_orderpriority ASC, o.o_orderdate DESC;",,
1652,"SELECT c.c_name, c.c_mktsegment, o.o_orderdate, o.o_totalprice, l.l_quantity, l.l_shipmode FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE c.c_mktsegment = 'FURNITURE' AND l.l_quantity > 40 AND l.l_shipmode = 'SHIP' ORDER BY l.l_quantity DESC, o.o_totalprice DESC;",,
5440,"SELECT c.c_name, c.c_acctbal, o.o_orderdate, l.l_commitdate, l.l_receiptdate, l.l_extendedprice FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE l.l_linestatus = 'O'AND l.l_receiptdate > l.l_commitdate AND c.c_acctbal > 0 ORDER BY l.l_receiptdate DESC, l.l_extendedprice DESC;",,
1193,"SELECT c.c_name, c.c_mktsegment,o.o_orderdate, o.o_totalprice,l.l_shipinstruct, l.l_tax FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE c.c_mktsegment = 'AUTOMOBILE' AND l.l_shipinstruct = 'DELIVER IN PERSON' AND l.l_tax = 0.08 ORDER BY o.o_totalprice DESC, o.o_orderdate ASC;",,
1098,"SELECT c.c_name, c.c_phone, o.o_totalprice, o.o_orderstatus, l.l_shipinstruct, l.l_extendedprice FROM customer c INNER JOIN orders o ON c.c_custkey = o.o_custkey INNER JOIN lineitem l ON o.o_orderkey = l.l_orderkey WHERE o.o_totalprice > 150000 AND o.o_orderstatus = 'P' AND l.l_shipinstruct = 'NONE' ORDER BY o.o_totalprice DESC, l.l_extendedprice DESC;",,
1960,"SELECT s.s_name, COUNT(DISTINCT p.p_partkey) AS nr_piese FROM part p INNER JOIN partsupp ps ON p.p_partkey = ps.ps_partkey INNER JOIN supplier s ON ps.ps_suppkey = s.s_suppkey GROUP BY s.s_suppkey, s.s_name ORDER BY nr_piese DESC;",,
